,CreatedTime,Bp
582,0911.19:02:25.380676662,81.403301886792
583,0911.19:02:25.380693665,64.587264150943
584,0911.19:02:26.41117652,109.54992138365
585,0911.19:02:26.411209495,59.860455974843
586,0911.19:02:26.411226219,104.9233490566
587,0911.19:02:26.411241877,65.695754716981
588,0911.19:02:27.428746634,79.661949685535
589,0911.19:02:27.429303569,87.617924528302
590,0911.19:02:27.43106363,56.609669811321
591,0911.19:02:27.4310946,105.77633647799
592,0911.19:02:28.454397871,58.714622641509
593,0911.19:02:28.455095764,102.16588050314
594,0911.19:02:28.455911408,71.58215408805
595,0911.19:02:28.455940189,79.71501572327
596,0911.19:02:29.484544141,97.551100628931
597,0911.19:02:29.484562396,59.866352201258
598,0911.19:02:29.484579483,111.57822327044
599,0911.19:02:29.48459476,60.143474842767
600,0911.19:02:30.502324059,93.922955974843
601,0911.19:02:30.504302477,73.926886792453
602,0911.19:02:30.504339285,68.11320754717
603,0911.19:02:30.504893864,102.47248427673
604,0911.19:02:31.526502416,59.422169811321
605,0911.19:02:31.527043932,113.61045597484
606,0911.19:02:31.528563282,63.822720125786
607,0911.19:02:31.52945871,97.297562893082
608,0911.19:02:32.552209981,77.682783018868
609,0911.19:02:32.552784351,64.239386792453
610,0911.19:02:32.554408288,106.66863207547
611,0911.19:02:32.554949187,56.835691823899
612,0911.19:02:33.57575036,103.75196540881
613,0911.19:02:33.577115033,62.505896226415
614,0911.19:02:33.577143896,84.001572327044
615,0911.19:02:33.577159926,87.063679245283
616,0911.19:02:34.603673827,61.167452830189
617,0911.19:02:34.60898191,113.35691823899
618,0911.19:02:34.616466401,59.544025157233
619,0911.19:02:34.617146728,104.37893081761
620,0911.19:02:35.627743313,67.961871069182
621,0911.19:02:35.628735424,74.70715408805
622,0911.19:02:35.628767193,94.07429245283
623,0911.19:02:35.630035666,56.336477987421
624,0911.19:02:36.650775888,108.40801886792
625,0911.19:02:36.652682558,60.532625786164
626,0911.19:02:36.657171088,104.30817610063
627,0911.19:02:36.659003258,74.369103773585
628,0911.19:02:37.674218443,79.188286163522
629,0911.19:02:37.674773196,100.41666666667
630,0911.19:02:37.67635428,60.463836477987
631,0911.19:02:37.676890671,112.32900943396
632,0911.19:02:38.700727797,60.512971698113
